timestamp,forecast_mw,renewable_mw,net_demand_mw,battery_mw,battery_action,soc_pct,dr_shed_mw,dr_activated,grid_supply_mw,tariff_period,tariff_rs_mwh,procurement_cost_rs,dr_reward_rs,net_cost_rs,is_anomaly
2024-11-08 16:00:00,3154.3,243.2,2911.1,0.0,idle,95.0,0.0,0,2911.1,mid_peak,3500.0,10189.0,0.0,10189.0,0
2024-11-08 17:00:00,3311.2,212.5,3098.7,0.0,idle,95.0,0.0,0,3098.7,peak,6000.0,18592.0,0.0,18592.0,0
2024-11-08 18:00:00,3627.6,128.0,3499.6,120.0,discharging,71.0,0.0,0,3379.6,peak,6000.0,20278.0,0.0,20278.0,0
2024-11-08 19:00:00,3768.9,128.0,3640.9,120.0,discharging,47.0,0.0,0,3520.9,peak,6000.0,21126.0,0.0,21126.0,0
2024-11-08 20:00:00,3838.3,192.0,3646.3,120.0,discharging,23.0,0.0,0,3526.3,peak,6000.0,21158.0,0.0,21158.0,0
2024-11-08 21:00:00,3894.6,192.0,3702.6,65.0,discharging,10.0,0.0,0,3637.6,peak,6000.0,21826.0,0.0,21826.0,0
2024-11-08 22:00:00,3456.7,192.0,3264.7,-100.0,charging,28.4,0.0,0,3364.7,off_peak,2000.0,6729.0,0.0,6729.0,0
2024-11-08 23:00:00,2915.8,192.0,2723.8,-100.0,charging,46.8,0.0,0,2823.8,off_peak,2000.0,5648.0,0.0,5648.0,0
2024-11-09 00:00:00,2043.9,192.0,1851.9,-100.0,charging,65.2,0.0,0,1951.9,off_peak,2000.0,3904.0,0.0,3904.0,0
2024-11-09 01:00:00,1960.8,192.0,1768.8,-100.0,charging,83.6,0.0,0,1868.8,off_peak,2000.0,3738.0,0.0,3738.0,0
2024-11-09 02:00:00,1973.0,192.0,1781.0,-57.0,charging,94.1,0.0,0,1838.0,off_peak,2000.0,3676.0,0.0,3676.0,0
2024-11-09 03:00:00,1997.1,192.0,1805.1,-4.6,charging,94.9,0.0,0,1809.6,off_peak,2000.0,3619.0,0.0,3619.0,0
2024-11-09 04:00:00,1898.6,192.0,1706.6,-0.4,charging,95.0,0.0,0,1706.9,off_peak,2000.0,3414.0,0.0,3414.0,0
2024-11-09 05:00:00,1865.6,192.0,1673.6,-0.0,charging,95.0,0.0,0,1673.6,off_peak,2000.0,3347.0,0.0,3347.0,0
2024-11-09 06:00:00,2087.3,192.0,1895.3,0.0,idle,95.0,0.0,0,1895.3,mid_peak,3500.0,6633.0,0.0,6633.0,0
2024-11-09 07:00:00,2294.8,276.5,2018.3,0.0,idle,95.0,0.0,0,2018.3,mid_peak,3500.0,7064.0,0.0,7064.0,0
2024-11-09 08:00:00,2505.5,291.2,2214.3,0.0,idle,95.0,0.0,0,2214.3,mid_peak,3500.0,7750.0,0.0,7750.0,0
2024-11-09 09:00:00,2650.7,358.8,2291.9,0.0,idle,95.0,0.0,0,2291.9,peak,6000.0,13751.0,0.0,13751.0,0
2024-11-09 10:00:00,2719.6,410.7,2308.9,0.0,idle,95.0,0.0,0,2308.9,peak,6000.0,13854.0,0.0,13854.0,0
2024-11-09 11:00:00,2872.9,443.3,2429.6,0.0,idle,95.0,0.0,0,2429.6,peak,6000.0,14578.0,0.0,14578.0,0
2024-11-09 12:00:00,2597.0,406.4,2190.6,0.0,idle,95.0,0.0,0,2190.6,peak,6000.0,13143.0,0.0,13143.0,0
2024-11-09 13:00:00,2666.7,395.3,2271.5,0.0,idle,95.0,0.0,0,2271.5,peak,6000.0,13629.0,0.0,13629.0,0
2024-11-09 14:00:00,2611.2,362.7,2248.5,0.0,idle,95.0,0.0,0,2248.5,mid_peak,3500.0,7870.0,0.0,7870.0,0
2024-11-09 15:00:00,2644.7,310.8,2333.9,0.0,idle,95.0,0.0,0,2333.9,mid_peak,3500.0,8169.0,0.0,8169.0,0
2024-11-09 16:00:00,2745.6,243.2,2502.4,0.0,idle,95.0,0.0,0,2502.4,mid_peak,3500.0,8759.0,0.0,8759.0,0
2024-11-09 17:00:00,2746.7,212.5,2534.2,0.0,idle,95.0,0.0,0,2534.2,peak,6000.0,15205.0,0.0,15205.0,0
2024-11-09 18:00:00,3088.5,128.0,2960.5,0.0,idle,95.0,0.0,0,2960.5,peak,6000.0,17763.0,0.0,17763.0,0
2024-11-09 19:00:00,3127.9,128.0,2999.9,0.0,idle,95.0,0.0,0,2999.9,peak,6000.0,17999.0,0.0,17999.0,0
2024-11-09 20:00:00,3199.3,192.0,3007.3,0.0,idle,95.0,0.0,0,3007.3,peak,6000.0,18044.0,0.0,18044.0,0
2024-11-09 21:00:00,3328.9,192.0,3136.9,0.0,idle,95.0,0.0,0,3136.9,peak,6000.0,18821.0,0.0,18821.0,0
2024-11-09 22:00:00,2897.2,192.0,2705.2,-0.0,charging,95.0,0.0,0,2705.2,off_peak,2000.0,5410.0,0.0,5410.0,0
2024-11-09 23:00:00,2455.4,192.0,2263.4,-0.0,charging,95.0,0.0,0,2263.4,off_peak,2000.0,4527.0,0.0,4527.0,0
2024-11-10 00:00:00,2026.1,192.0,1834.1,-0.0,charging,95.0,0.0,0,1834.1,off_peak,2000.0,3668.0,0.0,3668.0,0
2024-11-10 01:00:00,1996.5,192.0,1804.5,-0.0,charging,95.0,0.0,0,1804.5,off_peak,2000.0,3609.0,0.0,3609.0,0
2024-11-10 02:00:00,2002.6,192.0,1810.6,-0.0,charging,95.0,0.0,0,1810.6,off_peak,2000.0,3621.0,0.0,3621.0,0
2024-11-10 03:00:00,2040.4,192.0,1848.4,-0.0,charging,95.0,0.0,0,1848.4,off_peak,2000.0,3697.0,0.0,3697.0,0
2024-11-10 04:00:00,1996.1,192.0,1804.1,-0.0,charging,95.0,0.0,0,1804.1,off_peak,2000.0,3608.0,0.0,3608.0,0
2024-11-10 05:00:00,1934.9,192.0,1742.9,-0.0,charging,95.0,0.0,0,1742.9,off_peak,2000.0,3486.0,0.0,3486.0,0
2024-11-10 06:00:00,2021.6,192.0,1829.6,0.0,idle,95.0,0.0,0,1829.6,mid_peak,3500.0,6404.0,0.0,6404.0,0
2024-11-10 07:00:00,2299.6,276.5,2023.2,0.0,idle,95.0,0.0,0,2023.2,mid_peak,3500.0,7081.0,0.0,7081.0,0
2024-11-10 08:00:00,2475.7,291.2,2184.5,0.0,idle,95.0,0.0,0,2184.5,mid_peak,3500.0,7646.0,0.0,7646.0,0
2024-11-10 09:00:00,2667.9,358.8,2309.1,0.0,idle,95.0,0.0,0,2309.1,peak,6000.0,13855.0,0.0,13855.0,0
2024-11-10 10:00:00,2724.9,410.7,2314.3,0.0,idle,95.0,0.0,0,2314.3,peak,6000.0,13886.0,0.0,13886.0,0
2024-11-10 11:00:00,2764.6,443.3,2321.4,0.0,idle,95.0,0.0,0,2321.4,peak,6000.0,13928.0,0.0,13928.0,0
2024-11-10 12:00:00,2626.0,406.4,2219.6,0.0,idle,95.0,0.0,0,2219.6,peak,6000.0,13318.0,0.0,13318.0,0
2024-11-10 13:00:00,2572.9,395.3,2177.6,0.0,idle,95.0,0.0,0,2177.6,peak,6000.0,13066.0,0.0,13066.0,0
2024-11-10 14:00:00,2575.4,362.7,2212.7,0.0,idle,95.0,0.0,0,2212.7,mid_peak,3500.0,7744.0,0.0,7744.0,0
2024-11-10 15:00:00,2703.6,310.8,2392.8,0.0,idle,95.0,0.0,0,2392.8,mid_peak,3500.0,8375.0,0.0,8375.0,0
2024-11-10 16:00:00,2735.9,243.2,2492.7,0.0,idle,95.0,0.0,0,2492.7,mid_peak,3500.0,8725.0,0.0,8725.0,0
2024-11-10 17:00:00,2752.6,212.5,2540.2,0.0,idle,95.0,0.0,0,2540.2,peak,6000.0,15241.0,0.0,15241.0,0
2024-11-10 18:00:00,3041.8,128.0,2913.8,0.0,idle,95.0,0.0,0,2913.8,peak,6000.0,17483.0,0.0,17483.0,0
2024-11-10 19:00:00,3162.0,128.0,3034.0,0.0,idle,95.0,0.0,0,3034.0,peak,6000.0,18204.0,0.0,18204.0,0
2024-11-10 20:00:00,3286.6,192.0,3094.6,0.0,idle,95.0,0.0,0,3094.6,peak,6000.0,18568.0,0.0,18568.0,0
2024-11-10 21:00:00,3396.2,192.0,3204.2,0.0,idle,95.0,0.0,0,3204.2,peak,6000.0,19225.0,0.0,19225.0,0
2024-11-10 22:00:00,2977.0,192.0,2785.0,-0.0,charging,95.0,0.0,0,2785.0,off_peak,2000.0,5570.0,0.0,5570.0,0
2024-11-10 23:00:00,2428.0,192.0,2236.0,-0.0,charging,95.0,0.0,0,2236.0,off_peak,2000.0,4472.0,0.0,4472.0,0
2024-11-11 00:00:00,2341.5,192.0,2149.5,0.0,idle,95.0,0.0,0,2149.5,off_peak,2000.0,4299.0,0.0,4299.0,0
2024-11-11 01:00:00,2380.8,192.0,2188.8,0.0,idle,95.0,0.0,0,2188.8,off_peak,2000.0,4378.0,0.0,4378.0,0
2024-11-11 02:00:00,2290.3,192.0,2098.3,0.0,idle,95.0,0.0,0,2098.3,off_peak,2000.0,4197.0,0.0,4197.0,0
2024-11-11 03:00:00,2295.5,192.0,2103.5,0.0,idle,95.0,0.0,0,2103.5,off_peak,2000.0,4207.0,0.0,4207.0,0
2024-11-11 04:00:00,2311.9,192.0,2119.9,0.0,idle,95.0,0.0,0,2119.9,off_peak,2000.0,4240.0,0.0,4240.0,0
2024-11-11 05:00:00,2276.8,192.0,2084.8,0.0,idle,95.0,0.0,0,2084.8,off_peak,2000.0,4170.0,0.0,4170.0,0
2024-11-11 06:00:00,2418.9,192.0,2226.9,0.0,idle,95.0,0.0,0,2226.9,mid_peak,3500.0,7794.0,0.0,7794.0,0
2024-11-11 07:00:00,2700.5,276.5,2424.0,0.0,idle,95.0,0.0,0,2424.0,mid_peak,3500.0,8484.0,0.0,8484.0,0
2024-11-11 08:00:00,2990.7,291.2,2699.5,0.0,idle,95.0,0.0,0,2699.5,mid_peak,3500.0,9448.0,0.0,9448.0,0
2024-11-11 09:00:00,3178.3,358.8,2819.5,0.0,idle,95.0,0.0,0,2819.5,peak,6000.0,16917.0,0.0,16917.0,0
2024-11-11 10:00:00,3206.2,410.7,2795.5,0.0,idle,95.0,0.0,0,2795.5,peak,6000.0,16773.0,0.0,16773.0,0
2024-11-11 11:00:00,3336.1,443.3,2892.8,0.0,idle,95.0,0.0,0,2892.8,peak,6000.0,17357.0,0.0,17357.0,0
2024-11-11 12:00:00,3099.0,406.4,2692.6,0.0,idle,95.0,0.0,0,2692.6,peak,6000.0,16156.0,0.0,16156.0,0
2024-11-11 13:00:00,2993.8,395.3,2598.5,0.0,idle,95.0,0.0,0,2598.5,peak,6000.0,15591.0,0.0,15591.0,0
2024-11-11 14:00:00,3134.5,362.7,2771.8,0.0,idle,95.0,0.0,0,2771.8,mid_peak,3500.0,9701.0,0.0,9701.0,0
2024-11-11 15:00:00,3192.4,310.8,2881.6,0.0,idle,95.0,0.0,0,2881.6,mid_peak,3500.0,10086.0,0.0,10086.0,0
2024-11-11 16:00:00,3184.0,243.2,2940.8,0.0,idle,95.0,0.0,0,2940.8,mid_peak,3500.0,10293.0,0.0,10293.0,0
2024-11-11 17:00:00,3239.4,212.5,3026.9,0.0,idle,95.0,0.0,0,3026.9,peak,6000.0,18161.0,0.0,18161.0,0
2024-11-11 18:00:00,3565.1,128.0,3437.1,120.0,discharging,71.0,0.0,0,3317.1,peak,6000.0,19903.0,0.0,19903.0,0
2024-11-11 19:00:00,3670.0,128.0,3542.0,120.0,discharging,47.0,0.0,0,3422.0,peak,6000.0,20532.0,0.0,20532.0,0
2024-11-11 20:00:00,3741.7,192.0,3549.7,120.0,discharging,23.0,0.0,0,3429.7,peak,6000.0,20578.0,0.0,20578.0,0
2024-11-11 21:00:00,3954.9,192.0,3762.9,65.0,discharging,10.0,0.0,0,3697.9,peak,6000.0,22187.0,0.0,22187.0,0
2024-11-11 22:00:00,3389.7,192.0,3197.7,-100.0,charging,28.4,0.0,0,3297.7,off_peak,2000.0,6595.0,0.0,6595.0,0
2024-11-11 23:00:00,2827.1,192.0,2635.1,-100.0,charging,46.8,0.0,0,2735.1,off_peak,2000.0,5470.0,0.0,5470.0,0
2024-11-12 00:00:00,2412.0,192.0,2220.0,-100.0,charging,65.2,0.0,0,2320.0,off_peak,2000.0,4640.0,0.0,4640.0,0
2024-11-12 01:00:00,2222.9,192.0,2030.9,-100.0,charging,83.6,0.0,0,2130.9,off_peak,2000.0,4262.0,0.0,4262.0,0
2024-11-12 02:00:00,2251.6,192.0,2059.6,-57.0,charging,94.1,0.0,0,2116.6,off_peak,2000.0,4233.0,0.0,4233.0,0
2024-11-12 03:00:00,2281.6,192.0,2089.6,-4.6,charging,94.9,0.0,0,2094.1,off_peak,2000.0,4188.0,0.0,4188.0,0
2024-11-12 04:00:00,2262.6,192.0,2070.6,-0.4,charging,95.0,0.0,0,2071.0,off_peak,2000.0,4142.0,0.0,4142.0,0
2024-11-12 05:00:00,2203.3,192.0,2011.3,-0.0,charging,95.0,0.0,0,2011.3,off_peak,2000.0,4023.0,0.0,4023.0,0
2024-11-12 06:00:00,2424.5,192.0,2232.5,0.0,idle,95.0,0.0,0,2232.5,mid_peak,3500.0,7814.0,0.0,7814.0,0
2024-11-12 07:00:00,2706.2,276.5,2429.8,0.0,idle,95.0,0.0,0,2429.8,mid_peak,3500.0,8504.0,0.0,8504.0,0
2024-11-12 08:00:00,2962.1,291.2,2670.9,0.0,idle,95.0,0.0,0,2670.9,mid_peak,3500.0,9348.0,0.0,9348.0,0
2024-11-12 09:00:00,3167.8,358.8,2809.0,0.0,idle,95.0,0.0,0,2809.0,peak,6000.0,16854.0,0.0,16854.0,0
2024-11-12 10:00:00,3270.0,410.7,2859.3,0.0,idle,95.0,0.0,0,2859.3,peak,6000.0,17156.0,0.0,17156.0,0
2024-11-12 11:00:00,3294.3,443.3,2851.0,0.0,idle,95.0,0.0,0,2851.0,peak,6000.0,17106.0,0.0,17106.0,0
2024-11-12 12:00:00,3092.9,406.4,2686.5,0.0,idle,95.0,0.0,0,2686.5,peak,6000.0,16119.0,0.0,16119.0,0
2024-11-12 13:00:00,3128.6,395.3,2733.4,0.0,idle,95.0,0.0,0,2733.4,peak,6000.0,16400.0,0.0,16400.0,0
2024-11-12 14:00:00,3002.6,362.7,2639.9,0.0,idle,95.0,0.0,0,2639.9,mid_peak,3500.0,9240.0,0.0,9240.0,0
2024-11-12 15:00:00,3154.1,310.8,2843.3,0.0,idle,95.0,0.0,0,2843.3,mid_peak,3500.0,9952.0,0.0,9952.0,0
2024-11-12 16:00:00,3181.8,243.2,2938.6,0.0,idle,95.0,0.0,0,2938.6,mid_peak,3500.0,10285.0,0.0,10285.0,0
2024-11-12 17:00:00,3242.3,212.5,3029.8,0.0,idle,95.0,0.0,0,3029.8,peak,6000.0,18179.0,0.0,18179.0,0
2024-11-12 18:00:00,3705.6,128.0,3577.6,120.0,discharging,71.0,0.0,0,3457.6,peak,6000.0,20746.0,0.0,20746.0,0
2024-11-12 19:00:00,3797.6,128.0,3669.6,120.0,discharging,47.0,0.0,0,3549.6,peak,6000.0,21297.0,0.0,21297.0,0
2024-11-12 20:00:00,3758.7,192.0,3566.7,120.0,discharging,23.0,0.0,0,3446.7,peak,6000.0,20680.0,0.0,20680.0,0
2024-11-12 21:00:00,3861.6,192.0,3669.6,65.0,discharging,10.0,0.0,0,3604.6,peak,6000.0,21628.0,0.0,21628.0,0
2024-11-12 22:00:00,3399.7,192.0,3207.7,-100.0,charging,28.4,0.0,0,3307.7,off_peak,2000.0,6615.0,0.0,6615.0,0
2024-11-12 23:00:00,2879.9,192.0,2687.9,-100.0,charging,46.8,0.0,0,2787.9,off_peak,2000.0,5576.0,0.0,5576.0,0
2024-11-13 00:00:00,2317.4,192.0,2125.4,-100.0,charging,65.2,0.0,0,2225.4,off_peak,2000.0,4451.0,0.0,4451.0,0
2024-11-13 01:00:00,2338.0,192.0,2146.0,-100.0,charging,83.6,0.0,0,2246.0,off_peak,2000.0,4492.0,0.0,4492.0,0
2024-11-13 02:00:00,2437.9,192.0,2245.9,-57.0,charging,94.1,0.0,0,2302.9,off_peak,2000.0,4606.0,0.0,4606.0,0
2024-11-13 03:00:00,2264.4,192.0,2072.4,-4.6,charging,94.9,0.0,0,2077.0,off_peak,2000.0,4154.0,0.0,4154.0,0
2024-11-13 04:00:00,2242.3,192.0,2050.3,-0.4,charging,95.0,0.0,0,2050.7,off_peak,2000.0,4101.0,0.0,4101.0,0
2024-11-13 05:00:00,2206.1,192.0,2014.1,-0.0,charging,95.0,0.0,0,2014.1,off_peak,2000.0,4028.0,0.0,4028.0,0
2024-11-13 06:00:00,2503.7,192.0,2311.7,0.0,idle,95.0,0.0,0,2311.7,mid_peak,3500.0,8091.0,0.0,8091.0,0
2024-11-13 07:00:00,2771.6,276.5,2495.1,0.0,idle,95.0,0.0,0,2495.1,mid_peak,3500.0,8733.0,0.0,8733.0,0
2024-11-13 08:00:00,3040.6,291.2,2749.4,0.0,idle,95.0,0.0,0,2749.4,mid_peak,3500.0,9623.0,0.0,9623.0,0
2024-11-13 09:00:00,3192.1,358.8,2833.3,0.0,idle,95.0,0.0,0,2833.3,peak,6000.0,17000.0,0.0,17000.0,0
2024-11-13 10:00:00,3307.4,410.7,2896.8,0.0,idle,95.0,0.0,0,2896.8,peak,6000.0,17381.0,0.0,17381.0,0
2024-11-13 11:00:00,3244.6,443.3,2801.3,0.0,idle,95.0,0.0,0,2801.3,peak,6000.0,16808.0,0.0,16808.0,0
2024-11-13 12:00:00,3059.2,406.4,2652.8,0.0,idle,95.0,0.0,0,2652.8,peak,6000.0,15917.0,0.0,15917.0,0
2024-11-13 13:00:00,3041.1,395.3,2645.8,0.0,idle,95.0,0.0,0,2645.8,peak,6000.0,15875.0,0.0,15875.0,0
2024-11-13 14:00:00,3109.7,362.7,2747.1,0.0,idle,95.0,0.0,0,2747.1,mid_peak,3500.0,9615.0,0.0,9615.0,0
2024-11-13 15:00:00,3150.6,310.8,2839.8,0.0,idle,95.0,0.0,0,2839.8,mid_peak,3500.0,9939.0,0.0,9939.0,0
2024-11-13 16:00:00,3176.2,243.2,2933.0,0.0,idle,95.0,0.0,0,2933.0,mid_peak,3500.0,10266.0,0.0,10266.0,0
2024-11-13 17:00:00,3191.8,212.5,2979.3,0.0,idle,95.0,0.0,0,2979.3,peak,6000.0,17876.0,0.0,17876.0,0
2024-11-13 18:00:00,3674.7,128.0,3546.7,120.0,discharging,71.0,0.0,0,3426.7,peak,6000.0,20560.0,0.0,20560.0,0
2024-11-13 19:00:00,3760.7,128.0,3632.7,120.0,discharging,47.0,0.0,0,3512.7,peak,6000.0,21076.0,0.0,21076.0,0
2024-11-13 20:00:00,3921.6,192.0,3729.6,120.0,discharging,23.0,0.0,0,3609.6,peak,6000.0,21657.0,0.0,21657.0,0
2024-11-13 21:00:00,3838.8,192.0,3646.8,65.0,discharging,10.0,0.0,0,3581.8,peak,6000.0,21491.0,0.0,21491.0,0
2024-11-13 22:00:00,3435.3,192.0,3243.3,-100.0,charging,28.4,0.0,0,3343.3,off_peak,2000.0,6687.0,0.0,6687.0,0
2024-11-13 23:00:00,2900.6,192.0,2708.6,-100.0,charging,46.8,0.0,0,2808.6,off_peak,2000.0,5617.0,0.0,5617.0,0
2024-11-14 00:00:00,2324.0,192.0,2132.0,-100.0,charging,65.2,0.0,0,2232.0,off_peak,2000.0,4464.0,0.0,4464.0,0
2024-11-14 01:00:00,2286.4,192.0,2094.4,-100.0,charging,83.6,0.0,0,2194.4,off_peak,2000.0,4389.0,0.0,4389.0,0
2024-11-14 02:00:00,2352.8,192.0,2160.8,-57.0,charging,94.1,0.0,0,2217.8,off_peak,2000.0,4436.0,0.0,4436.0,0
2024-11-14 03:00:00,2320.3,192.0,2128.3,-4.6,charging,94.9,0.0,0,2132.9,off_peak,2000.0,4266.0,0.0,4266.0,0
2024-11-14 04:00:00,2293.2,192.0,2101.2,-0.4,charging,95.0,0.0,0,2101.6,off_peak,2000.0,4203.0,0.0,4203.0,0
2024-11-14 05:00:00,2253.9,192.0,2061.9,-0.0,charging,95.0,0.0,0,2061.9,off_peak,2000.0,4124.0,0.0,4124.0,0
2024-11-14 06:00:00,2574.2,192.0,2382.2,0.0,idle,95.0,0.0,0,2382.2,mid_peak,3500.0,8338.0,0.0,8338.0,0
2024-11-14 07:00:00,2732.8,276.5,2456.3,0.0,idle,95.0,0.0,0,2456.3,mid_peak,3500.0,8597.0,0.0,8597.0,0
2024-11-14 08:00:00,3027.6,291.2,2736.4,0.0,idle,95.0,0.0,0,2736.4,mid_peak,3500.0,9578.0,0.0,9578.0,0
2024-11-14 09:00:00,3212.7,358.8,2853.9,0.0,idle,95.0,0.0,0,2853.9,peak,6000.0,17123.0,0.0,17123.0,0
2024-11-14 10:00:00,3357.6,410.7,2947.0,0.0,idle,95.0,0.0,0,2947.0,peak,6000.0,17682.0,0.0,17682.0,0
2024-11-14 11:00:00,3249.3,443.3,2806.1,0.0,idle,95.0,0.0,0,2806.1,peak,6000.0,16836.0,0.0,16836.0,0
2024-11-14 12:00:00,3100.1,406.4,2693.7,0.0,idle,95.0,0.0,0,2693.7,peak,6000.0,16162.0,0.0,16162.0,0
2024-11-14 13:00:00,3024.8,395.3,2629.5,0.0,idle,95.0,0.0,0,2629.5,peak,6000.0,15777.0,0.0,15777.0,0
2024-11-14 14:00:00,3144.4,362.7,2781.7,0.0,idle,95.0,0.0,0,2781.7,mid_peak,3500.0,9736.0,0.0,9736.0,0
2024-11-14 15:00:00,3175.3,310.8,2864.5,0.0,idle,95.0,0.0,0,2864.5,mid_peak,3500.0,10026.0,0.0,10026.0,0
2024-11-14 16:00:00,3179.3,243.2,2936.1,0.0,idle,95.0,0.0,0,2936.1,mid_peak,3500.0,10276.0,0.0,10276.0,0
2024-11-14 17:00:00,3251.9,212.5,3039.4,0.0,idle,95.0,0.0,0,3039.4,peak,6000.0,18236.0,0.0,18236.0,0
2024-11-14 18:00:00,3680.4,128.0,3552.4,120.0,discharging,71.0,0.0,0,3432.4,peak,6000.0,20594.0,0.0,20594.0,0
2024-11-14 19:00:00,3641.2,128.0,3513.2,120.0,discharging,47.0,0.0,0,3393.2,peak,6000.0,20359.0,0.0,20359.0,0
2024-11-14 20:00:00,3801.7,192.0,3609.7,120.0,discharging,23.0,0.0,0,3489.7,peak,6000.0,20938.0,0.0,20938.0,0
2024-11-14 21:00:00,3955.0,192.0,3763.0,65.0,discharging,10.0,0.0,0,3698.0,peak,6000.0,22188.0,0.0,22188.0,0
2024-11-14 22:00:00,3448.1,192.0,3256.1,-100.0,charging,28.4,0.0,0,3356.1,off_peak,2000.0,6712.0,0.0,6712.0,0
2024-11-14 23:00:00,2986.9,192.0,2794.9,-100.0,charging,46.8,0.0,0,2894.9,off_peak,2000.0,5790.0,0.0,5790.0,0
2024-11-15 00:00:00,1971.3,192.0,1779.3,-100.0,charging,65.2,0.0,0,1879.3,off_peak,2000.0,3759.0,0.0,3759.0,0
2024-11-15 01:00:00,1773.8,192.0,1581.8,-100.0,charging,83.6,0.0,0,1681.8,off_peak,2000.0,3364.0,0.0,3364.0,0
2024-11-15 02:00:00,1771.3,192.0,1579.3,-57.0,charging,94.1,0.0,0,1636.3,off_peak,2000.0,3273.0,0.0,3273.0,0
2024-11-15 03:00:00,1775.6,192.0,1583.6,-4.6,charging,94.9,0.0,0,1588.1,off_peak,2000.0,3176.0,0.0,3176.0,0
2024-11-15 04:00:00,1774.0,192.0,1582.0,-0.4,charging,95.0,0.0,0,1582.4,off_peak,2000.0,3165.0,0.0,3165.0,0
2024-11-15 05:00:00,1763.5,192.0,1571.5,-0.0,charging,95.0,0.0,0,1571.5,off_peak,2000.0,3143.0,0.0,3143.0,0
2024-11-15 06:00:00,1913.8,192.0,1721.8,0.0,idle,95.0,0.0,0,1721.8,mid_peak,3500.0,6026.0,0.0,6026.0,0
2024-11-15 07:00:00,2198.6,276.5,1922.1,0.0,idle,95.0,0.0,0,1922.1,mid_peak,3500.0,6728.0,0.0,6728.0,0
2024-11-15 08:00:00,2387.1,291.2,2095.9,0.0,idle,95.0,0.0,0,2095.9,mid_peak,3500.0,7336.0,0.0,7336.0,0
2024-11-15 09:00:00,2481.6,358.8,2122.8,0.0,idle,95.0,0.0,0,2122.8,peak,6000.0,12737.0,0.0,12737.0,0
2024-11-15 10:00:00,2465.5,410.7,2054.8,0.0,idle,95.0,0.0,0,2054.8,peak,6000.0,12329.0,0.0,12329.0,0
2024-11-15 11:00:00,2515.5,443.3,2072.3,0.0,idle,95.0,0.0,0,2072.3,peak,6000.0,12434.0,0.0,12434.0,0
2024-11-15 12:00:00,2381.3,406.4,1974.9,0.0,idle,95.0,0.0,0,1974.9,peak,6000.0,11849.0,0.0,11849.0,0
2024-11-15 13:00:00,2577.8,395.3,2182.5,0.0,idle,95.0,0.0,0,2182.5,peak,6000.0,13095.0,0.0,13095.0,1
2024-11-15 14:00:00,2385.9,362.7,2023.2,0.0,idle,95.0,0.0,0,2023.2,mid_peak,3500.0,7081.0,0.0,7081.0,0
2024-11-15 15:00:00,2427.0,310.8,2116.2,0.0,idle,95.0,0.0,0,2116.2,mid_peak,3500.0,7407.0,0.0,7407.0,0
2024-11-15 16:00:00,2503.8,243.2,2260.6,0.0,idle,95.0,0.0,0,2260.6,mid_peak,3500.0,7912.0,0.0,7912.0,0
2024-11-15 17:00:00,2594.5,212.5,2382.0,0.0,idle,95.0,0.0,0,2382.0,peak,6000.0,14292.0,0.0,14292.0,0
2024-11-15 18:00:00,2735.4,128.0,2607.4,0.0,idle,95.0,0.0,0,2607.4,peak,6000.0,15644.0,0.0,15644.0,0
2024-11-15 19:00:00,2866.0,128.0,2738.0,0.0,idle,95.0,0.0,0,2738.0,peak,6000.0,16428.0,0.0,16428.0,0
2024-11-15 20:00:00,2942.5,192.0,2750.5,0.0,idle,95.0,0.0,0,2750.5,peak,6000.0,16503.0,0.0,16503.0,0
2024-11-15 21:00:00,3153.9,192.0,2961.9,0.0,idle,95.0,0.0,0,2961.9,peak,6000.0,17772.0,0.0,17772.0,0
2024-11-15 22:00:00,2539.6,192.0,2347.6,-0.0,charging,95.0,0.0,0,2347.6,off_peak,2000.0,4695.0,0.0,4695.0,0
2024-11-15 23:00:00,2408.1,192.0,2216.1,-0.0,charging,95.0,0.0,0,2216.1,off_peak,2000.0,4432.0,0.0,4432.0,0
2024-11-16 00:00:00,1976.5,192.0,1784.5,-0.0,charging,95.0,0.0,0,1784.5,off_peak,2000.0,3569.0,0.0,3569.0,0
2024-11-16 01:00:00,1969.2,192.0,1777.2,-0.0,charging,95.0,0.0,0,1777.2,off_peak,2000.0,3554.0,0.0,3554.0,0
2024-11-16 02:00:00,1963.6,192.0,1771.6,-0.0,charging,95.0,0.0,0,1771.6,off_peak,2000.0,3543.0,0.0,3543.0,0
2024-11-16 03:00:00,1933.3,192.0,1741.3,-0.0,charging,95.0,0.0,0,1741.3,off_peak,2000.0,3483.0,0.0,3483.0,0
2024-11-16 04:00:00,1888.6,192.0,1696.6,-0.0,charging,95.0,0.0,0,1696.6,off_peak,2000.0,3393.0,0.0,3393.0,0
2024-11-16 05:00:00,1895.3,192.0,1703.3,-0.0,charging,95.0,0.0,0,1703.3,off_peak,2000.0,3407.0,0.0,3407.0,0
2024-11-16 06:00:00,2066.1,192.0,1874.1,0.0,idle,95.0,0.0,0,1874.1,mid_peak,3500.0,6559.0,0.0,6559.0,0
2024-11-16 07:00:00,2251.9,276.5,1975.5,0.0,idle,95.0,0.0,0,1975.5,mid_peak,3500.0,6914.0,0.0,6914.0,0
2024-11-16 08:00:00,2496.8,291.2,2205.6,0.0,idle,95.0,0.0,0,2205.6,mid_peak,3500.0,7720.0,0.0,7720.0,0
